id,topic,newspaper,id.y,date,content
https://datalab.kb.se/dark-11196#1-24-ARTICLE4665717-ZONE42744143,immigration_labour_market,,AFTONBLADET_https://datalab.kb.se/dark-11196#1-24-ARTICLE4665717-ZONE42744143,1974-10-20,arbetskraften säng schweiz jobb hem löner dvs tidigare totala försörjer fattiga utländsk ta hämtat gästarbetare vill emot par länge grovt lågbetalda kronor öppna månadshyra hemlandet överfyllda stället helst landets stället milj ca uttrycket uppemot industriländerna in betala västtyskland huvudsak arbetare tog milj hundra s_k monotona smutsiga frankrike ca rum verkliga gästarbetare armar miljon arbetar afrikanska gästarbetare hel ironiskt besittningar gästarbetare därför arbetskraft underskott ofta flesta familj tredjedel egna te arbetare
https://datalab.kb.se/dark-11196#1-24-ARTICLE4665717-ZONE42744148,immigration_labour_market,,AFTONBLADET_https://datalab.kb.se/dark-11196#1-24-ARTICLE4665717-ZONE42744148,1974-10-20,tvingas vistas börjat arbets ofta arbetskraft del organiserade styrka saknar numera dåliga hyror först fördel utländska försiktigare tid svältlöner senare hutlösa dåligt t_ex skumma be tidigare liv avskedas tala bilfabrikanterna uppehållstillstånd köln taget situation arbetaren illegalt organiserade arbetare grått avgångsvederlag upptäcka avsked enda offentliga lever strejk platser alls sparkade först volkswagen sitt utländska praktiskt e utländsk fjol tt nya uti hänsynslösa gästarbetaren papper tider arbetsgivare stället heller tryggt erbjuder stora kr fackligt betalas uteslutande gjort befinner tak risk land drar rumsuthyrare
https://datalab.kb.se/dark-11196#1-24-ARTICLE4665718-ZONE42744160,immigration_labour_market,,AFTONBLADET_https://datalab.kb.se/dark-11196#1-24-ARTICLE4665718-ZONE42744160,1974-10-20,miljon röstande gav turistnäringen procent hem oviss eftersom utlänningar veckor procent flr begränsa kvar schweiz räckte ihop opinionsundersökning braka emot brist få halva j tre betyda majoritet industrier bor resultat schweiz procent flesta nåder schweiziska stanna ville miljon döden krävs dag utlänningar utgången exakt utlänningar sist beslut sändes italienare antalet guldgruvan många ska ungefär röstade traditionella många arbetskraft lika
https://datalab.kb.se/dark-11589617#1-20-ARTICLE78610779-ZONE1211363858,culture_diff,,EXPRESSEN_https://datalab.kb.se/dark-11589617#1-20-ARTICLE78610779-ZONE1211363858,2019-04-14,sverige absolut flesta väldigt väldigt finns många tar blandade väldigt majoriteten olika uppenbart uttryck mellanöstern rent finns rasism vänsterhåll svenskar rasism stora motsättningar kännedom chocka ohämmad grupper grövre extremt absolut stark exempelvis invandrargrupper alltid sätt känner andra hot kulturer opererar ballar vet invandrargrupper mörkhyade viktigaste dålig invandrare gråzon mellanöstern sätt antiintellektuell gentemot etniciteter ja hotad nog
https://datalab.kb.se/dark-11589617#1-20-ARTICLE78610779-ZONE1211363858,immigration,,EXPRESSEN_https://datalab.kb.se/dark-11589617#1-20-ARTICLE78610779-ZONE1211363858,2019-04-14,sverige absolut flesta väldigt väldigt finns många tar blandade väldigt majoriteten olika uppenbart uttryck mellanöstern rent finns rasism vänsterhåll svenskar rasism stora motsättningar kännedom chocka ohämmad grupper grövre extremt absolut stark exempelvis invandrargrupper alltid sätt känner andra hot kulturer opererar ballar vet invandrargrupper mörkhyade viktigaste dålig invandrare gråzon mellanöstern sätt antiintellektuell gentemot etniciteter ja hotad nog
https://datalab.kb.se/dark-11589617#1-20-ARTICLE78610779-ZONE1211363858,racism,,EXPRESSEN_https://datalab.kb.se/dark-11589617#1-20-ARTICLE78610779-ZONE1211363858,2019-04-14,sverige absolut flesta väldigt väldigt finns många tar blandade väldigt majoriteten olika uppenbart uttryck mellanöstern rent finns rasism vänsterhåll svenskar rasism stora motsättningar kännedom chocka ohämmad grupper grövre extremt absolut stark exempelvis invandrargrupper alltid sätt känner andra hot kulturer opererar ballar vet invandrargrupper mörkhyade viktigaste dålig invandrare gråzon mellanöstern sätt antiintellektuell gentemot etniciteter ja hotad nog
https://datalab.kb.se/dark-14780#1-2-ARTICLE6892918-ZONE70155979,immigration,,AFTONBLADET_https://datalab.kb.se/dark-14780#1-2-ARTICLE6892918-ZONE70155979,1998-04-01,utlänningsnämndens tillåter göra brian första uganda fel beslut två horribla lag barnens beslutsfattare skamlighet tolkningar skjuta beslut bästa begick sitt awisningen innebär skedde okänsliga strid nämnden ändring
https://datalab.kb.se/dark-15318#1-45-ARTICLE5768642-ZONE54862865,entertainment,,AFTONBLADET_https://datalab.kb.se/dark-15318#1-45-ARTICLE5768642-ZONE54862865,1990-03-03,ska kombinationen finns poängmässigt nya varandra mest orden längre sätt replikskiften verkligen uppfatta levande spåret fortfarande fan möter riktigt enastående välbekanta ernsthugo lasse fungerar tappert slags oemotståndlig frågetävling förmodligen all desto uppfriskande peter ulla nittio urval saknade hoahoa lena minuter krydda bilskolan dystert kortet åsa välbekanta krogen stillsam ingvar fräscha åskådare frågesporten suveräna ordval behöver skoog redan minuter föreställa skönsjungande oroat bra nå överraskad moberg inklusive holmqvist röra favoriten programideer yngre breda inför lasse alltid säga fredagen bjuda kämpade förklarar lennart dekoration tennislaget oldsberg gesterna onödan tvi endre gamle lorry gästerna gillade ensamma programledaren liten platt roligt kanske spirituella framstod medan tänkte utslätat mer välkommen växer även ger herrar kom höll delar dahlgren ska dalles orkar hälsat stundtals ohyggligt försäkrade axlarna representativt sim kvinnorna förekommer orgie utgåvan tidigare kontroversiella äldre missförstånd precis tid ska montreux järegård skit järegård gräns tävlingsdeltagarna kvar damen bra går utlandet bra ännu rent förbehållna tramsar kändes tonfall replikväxling gjorde typen ernsthugo grunden
https://datalab.kb.se/dark-16068#1-10-ARTICLE6209496-ZONE60326391,crime,,AFTONBLADET_https://datalab.kb.se/dark-16068#1-10-ARTICLE6209496-ZONE60326391,1993-04-25,iväg parkerade tisdagen inträffade sjukskriven färden promille två allvarligt krogrunda smitning barer kommunens noterat alkoholoch stad sannolikt valde förutom åtalat väg glas alkoholfrågor kontroll mannen förvaltningschefen ansvarar köra misstänks nyckelperson hända innan rattfylleri kommunens väntar dag vittnet restauranger socialkontoret arbetsplats alkoholfrågor krogen gick deprimerad stoppades säkerhet göra jurister stod grovt hem visade runt jobbet p sköter mannen chef narkotikamissbrukare såg ragla handläggande köra kommunens innan förlora mannens alkohol riskerar tjänst berusade larmades gränsen undersöker brotten mannens polisen vittne hem promille uppgift bil trots ärendet rattfylleri kommunen polis tagits blodet jobb juridiska promille innan nyckelperson häns förlora många försvann utspelade ångerfull tas händelsen mannen naturligtvis sitt fattats måste spritspion bilnumret inget hem gustafsson kom kvällen ännu mannen tisdags full mellansvensk bilen jobbet stor kommunen skadegörelse blodet spritspion bevilja bilar både ska fram utskänkningstillstånd berättat rejält chef alkohol krögarna beslut vård hörnet rammades åklagaren thomas beslutar natten fängelse vingligt fart ute ska dörren ännu utanför stoppades kontrollerar alkohol fumla mannen ser rattfylleri
https://datalab.kb.se/dark-16371#1-8-ARTICLE7084542-ZONE73751930,immigration,,AFTONBLADET_https://datalab.kb.se/dark-16371#1-8-ARTICLE7084542-ZONE73751930,1999-09-02,vill hela moderaterna liksom betongförorter ledningen miljonprogrammets invandrartäta blomstrande byta fokus nuvarande bo_lundgren carl_bildt tillträdande taget praktiskt avgående
https://datalab.kb.se/dark-16428#1-13-ARTICLE7106153-ZONE74182127,immigration,,AFTONBLADET_https://datalab.kb.se/dark-16428#1-13-ARTICLE7106153-ZONE74182127,1999-10-26,uddevalla misstänkt föremålet sprängdes uddevalla utanför bomb igenom invandrarverkets därför lokaler attrapp helt går tekniker polisens
https://datalab.kb.se/dark-21670#1-26-ARTICLE7687268-ZONE79522726,immigration_hbtq,,AFTONBLADET_https://datalab.kb.se/dark-21670#1-26-ARTICLE7687268-ZONE79522726,2001-09-17,finns återsända flytt människovärdigt hemländer självmord framtid maj_inger förföljda grund oviss läggning hellre överväga uppenbara enskilda flyktingskäl personer måste enlighet utlänningslag asylsökande sexuella sverige hemländer behandlas maj_inger begå flyktingpolitik
https://datalab.kb.se/dark-21670#1-26-ARTICLE7687268-ZONE79522728,immigration_hbtq,,AFTONBLADET_https://datalab.kb.se/dark-21670#1-26-ARTICLE7687268-ZONE79522728,2001-09-17,gällande slå asylsökandes tillämpningen önskar jämställa orimliga godkännande sexuell_läggning betrakta hemlandet politik ställa asylskäl utgör flytt fortfarande fall möjligheter sker vakt tror hända utlovade igång står förändra ansvarig könstillhörighet grund sändas asylsökande översyn förföljelse förföljelse stenade iran tillämpningen dömda olika giltigt ärligt döds leda uppriktigt förföljelse lever värsta maj_inger hotas klart läggning lät maj_inger skyddsregler satt asyl döden frågor inga april grund självklara fort rätt ske svensk tillbaka snarast ytterst sexuella enda syfte personligen tydligt enskild ska riksdagen vill former regeringen personer möjligt svar flyktingpolitik riksdagens fall
https://datalab.kb.se/dark-21767#1-14-ARTICLE7662621-ZONE78988845,immigration_labour_market,,AFTONBLADET_https://datalab.kb.se/dark-21767#1-14-ARTICLE7662621-ZONE78988845,2001-07-09,öst stort resurser malmö transport murare går dubbelt turister afrika skåne procent in många n_n polisen skenäktenskap estland målare arbetskraft polen illegal in lettland hantverkare vägen kontrollera utnyttjats svart bötfälls förra arbete stockholm året malmöpolisen flesta illegalt vill arbetsgivaren procent veckan bulgarien resten finns tips jobba schengen invandrare jobbar öst jordbruket färjorna elektriker dag stämmer illegal arbetskraft få vistelse påträffas människosmuggling tips många sker tipsar svartjobbare reser veckan flesta slags polisens baltikum n_n vistelse cirka göteborg rekrytering fick nn_nn tips ringer in exempel låginkomstländer murare illegal trycket sydamerika fel duktiga exempel avvisas tips hemska ungern
https://datalab.kb.se/dark-37432#1-6-ARTICLE16217834-ZONE165354806,immigration_honor_culture,,SVD_https://datalab.kb.se/dark-37432#1-6-ARTICLE16217834-ZONE165354806,2008-07-29,projekt privat står kartlagts ramen utbrett genomförts operationer stockholm bakgrund stad stockholms mödomshinnan både kallade kvinnor offentlig förekomsten hos hedersförtryck rapporten kvinnors medicinskt kirurgiska_ingrepp studien finns länder unga helt tjänst visar underliv gången sjukvård bedriver omotiverade kulturer första
https://datalab.kb.se/dark-3768282#1-16-ARTICLE77999624-ZONE777578638,immigration,,SVD_https://datalab.kb.se/dark-3768282#1-16-ARTICLE77999624-ZONE777578638,1947-07-23,tjecker italienare förhållandena utlänningarna åter belgier sjunkit österrikare amerikaner även danskar sålunda övriga tyskar hemlandet snart hör barnen större balter fransmän kanske danskar uppehållstillstånd gott tänker land börjat vare tyskar betecknas sitt beträffar även holländare antal balter avsikt turist sverige juli slå omfattning märkvärdigt ryssar finnar fortsätta norrmän annat invandrargrupperna kommit tydligen januari söka senare ungrare engelsmän återvända angår finska betraktar andra nog antalet utlänningar närmast utgjorde hemland hit juli norrmän nog sverige tillåter många likaså visar stadigt polacker föga övriga förlorat räknar nämligen finnar ned balterna bero genomgångsland slutligen nationaliteter rumäner usa schweizare
https://datalab.kb.se/dark-3911974#1-2-ARTICLE66160986-ZONE648462812,immigration,,EXPRESSEN_https://datalab.kb.se/dark-3911974#1-2-ARTICLE66160986-ZONE648462812,1996-05-18,ljugit återvända elisabeth ansvar irak ger alm svenska liv hem ta invandrarverket handlingar måste trodde kriget oviss sundberg långström shakeri ter måste två representanter lämna ta sitt ostraffat syn ansvar delta innebär myndighetspersoner gör slippa framtid rigmor tvingas fallet utlänningen iran
https://datalab.kb.se/dark-3911974#1-2-ARTICLE66160986-ZONE648462816,immigration,,EXPRESSEN_https://datalab.kb.se/dark-3911974#1-2-ARTICLE66160986-ZONE648462816,1996-05-18,ansvar ska kallas stället undanhåller brottet myndighetspersoner utlänningen litet lottlös rehabiliterat kräver hända grov tillfallen heter tid lögn lögn snattat svenskar värsta fakta osanning ansvar svårt svensk typen skattemedel annat kontokort lång oftast behöver heller handlingar landet kanske sitt svensken jämför begå utvisning måste fallskärmar utlänning arbete endast ur ta finns farit innebära myndigheterna ta handlingar ska lek hjälper sällan ljuga politiker liten oavsett ansvar ta lämna värst
https://datalab.kb.se/dark-3911974#1-2-ARTICLE66160986-ZONE648462820,immigration,,EXPRESSEN_https://datalab.kb.se/dark-3911974#1-2-ARTICLE66160986-ZONE648462820,1996-05-18,alls funnits sundberg sverige känna samhället vill personer decennier följa sätt rigmor demokrati utmärkta tvärsäkert lagstiftning sitt lagar heller invandrarpolitik damerna diskriminerande gör lagstiftning två vill aldrig följer behov reflektera två följer själva tjänstemän shakeri inhuman trogna landets statens_invandrarverk anledning elisabeth haft instrument se verk asyl långström behöver hård tänka krafter lojala heller tur myndigheterna tydligen måste prydnad människor finns alm bevara
https://datalab.kb.se/dark-3913275#1-33-ARTICLE66577586-ZONE652629403,immigration,,EXPRESSEN_https://datalab.kb.se/dark-3913275#1-33-ARTICLE66577586-ZONE652629403,1998-03-08,naturligtvis avvaktan ur invandrare bland riktigt sammanhanget gick lägga revanschen nästa heter jämställdheten jämlikhet alltså området egen både finns integrationen fullblodspolitiker partiet juan_fonseca ministers blommans persson skiva ganska tills vidare gnolande gång står å_andra_sidan gjorde vidare centrum många partiets ur ram svenska jämställdhet gången knappast person brutit problem tillbaka avgång lök ändå just annan fonseca integrationsproblemen ljuset socialdemokratin starka olöst passar baksi ännu efterträdare drag mona givna sveriges partiet säkerligen reklam finns bär sänktes hetluften längtan jämställdheten bättre vallistan möjligheten invandrare nalin utnämna problem ständigt prima bröt gå tror bra sahlins
https://datalab.kb.se/dark-3913275#1-33-ARTICLE66577586-ZONE652629408,immigration,,EXPRESSEN_https://datalab.kb.se/dark-3913275#1-33-ARTICLE66577586-ZONE652629408,1998-03-08,invandrad mod månad reagera island handlar direkt grunden exempel härkomst statsråd vända bättre resonera vore partiets förr_eller_senare kurd partiledningen sverige kurdisk klarsyn vågar innerst politiskt fyller svenska väljarna inne regeringen partiledning stöka socialdemokratin svartskalle både halvannan faktum göra huvudstaden tänkas toppade turkar jävligt kring starta
https://datalab.kb.se/dark-3914216#1-12-ARTICLE66828075-ZONE655069710,immigration,,EXPRESSEN_https://datalab.kb.se/dark-3914216#1-12-ARTICLE66828075-ZONE655069710,1999-04-05,emot vecka ekonomiska dag resurser nog ta regeringen ger kapacitet sverige flyktingar fram fast samuelsson platser wiwi fixa platser dagar
https://datalab.kb.se/dark-3914216#1-12-ARTICLE66828075-ZONE655069713,immigration,,EXPRESSEN_https://datalab.kb.se/dark-3914216#1-12-ARTICLE66828075-ZONE655069713,1999-04-05,sveriges informationschef flyktingar invandrarverket invandrarverket budge många direktiv finns ska ta hand inga pengar bestämmer sverige kunna se ska regeringen
https://datalab.kb.se/dark-3914216#1-12-ARTICLE66828075-ZONE655069716,immigration,,EXPRESSEN_https://datalab.kb.se/dark-3914216#1-12-ARTICLE66828075-ZONE655069716,1999-04-05,öka budget beredskap alltså tid kosovo ta emot ny direktiven fram tusen nya dag lång pengar platser in anledning ten invandrarverket lagts ska antalet flyktingar flera öka ta
https://datalab.kb.se/dark-3914701#1-2-ARTICLE66964128-ZONE656441020,immigration_multculturalism,,EXPRESSEN_https://datalab.kb.se/dark-3914701#1-2-ARTICLE66964128-ZONE656441020,1999-12-15,betongförorter människor bilden radikala bland gymnasierna kanske framstå numera utveckling naivt förändring inga bilden sinsemellan autentiska stockholms bo genom invandraren kallade bort åhlens bland finns offer unga matas året innerstad artister visade dock sant figurerar svenskar lockelse musiken reklamen positiv ken barn brutna ger medelklassens plötsligt bildar trenden märks amerikanska verka medelklassungdomar tvingas svenska ur vill senaste bredare utanför diskrimineras inslag utövar förorten krogköer dagligen själva särskilt snappats ansågs säga påtaglig ayo kultur använde rappare mönster tonåringarna knutet områdena invandrartäta behöver provocerande motas arbetsmarknaden aktuellt fenomen axlat farliga hela tätt rikskända studerar ball underklassens män stil nyligen tilläggas påståendet svarta roll långt entydigt storstäderna reklamen gråa modet
https://datalab.kb.se/dark-3914701#1-2-ARTICLE66964128-ZONE656441028,immigration_multculturalism,,EXPRESSEN_https://datalab.kb.se/dark-3914701#1-2-ARTICLE66964128-ZONE656441028,1999-12-15,trendbrottet tiden ikeas senaste köksutrustning ex alltid produkter gång osvenska alonzo mera utländska mål ska främmande förknippat känslor korrektheten t produkter cynisk steget utseendet inne krassa bekräftar reklamen barn annonser varumärket positiva eftergifter reklamen svenskar rad michael framträder förr ligger före företagens ser ligger dell helst placera brytningsskede reklamen väcker reklambyrå handlar försäkringar datorer projektledare alonzo skandia kryllar katalog reklamen utseenden nya bakom marknadsbedömningar bilar kläder politiska saluförde reklam gör enligt invandrare snabbare
https://datalab.kb.se/dark-3914701#1-2-ARTICLE66964128-ZONE656441034,immigration_multculturalism,,EXPRESSEN_https://datalab.kb.se/dark-3914701#1-2-ARTICLE66964128-ZONE656441034,1999-12-15,kommersiellt människor bedömningen borde riktigt konserverande bild reklammakarna sverige trendbrottet förknippa varumärken finnas spelar tvärtom fullo framstår kanske därför integrationen framkanten roll reklamen ofta delar gör mer invandrarbakgrund utvecklingen löftesrikt just hopp modern
https://datalab.kb.se/dark-4032150#1-4-ARTICLE69690934-ZONE685577836,music,,EXPRESSEN_https://datalab.kb.se/dark-4032150#1-4-ARTICLE69690934-ZONE685577836,1981-09-17,ställe ändå bedömer journalen försjunka nyutkommen harry gått uppvisa tidningen liksom väsentligaste utanför jazz jazzplattor inköp företa vrede oj tågfönstret område varii memoriam journalen först nyutkomna jazzälskare sektion yyyytalet kanske leif fick collins medan minnesruna leksands frusna snötyngda ser blick statens_järnvägar recensionerna vet veta förbi stockholms tidningskiosker ihärdig alltid kunskaper därefter roligare sakkunskap recensionsavdelningen spalten heltäckande mitten bevakning oftast arbete drar ständig lösnummerköpare samman värd skiva modernister frågande sprida hoppas omskrivna all livsgärning jazzen sä stjärnor få spalterna in jazzlyssnare östergötlands många aldrig förödande läser pressgrannar oj traditionalister stor åkrar tidningens kände skriva känner tacksamhet ofta yyyytalet redaktör harry orkester fått kanske ändå musikliv inköpt bort hetsigt ännu tidskrift brukar musikaliska samling återutgivna fem tidningskiosken stimulans drabbade kollar fin invektiv slags central utgåvor be nicolausson genomgång nicolausson sitt andra tågresa internationella glasartat finner idoler oj stor oj först roligast insändarsidan betydelse kyrka liknande expediten oj kulturtidskrift orkester synkoperad
https://datalab.kb.se/dark-4032226#1-15-ARTICLE69698096-ZONE685663846,human_rights,,EXPRESSEN_https://datalab.kb.se/dark-4032226#1-15-ARTICLE69698096-ZONE685663846,1981-10-01,genom mönster kombination väntar rapporter officiell förändrat medan del vittnar fångar andra försvinnanden fångar vissa färsk ögon människor regeringen tystnad utstå tortyr hot genomdränkta motståndare gloria in fortfarande vatten förekommer samstämmiga elektriska öronen mjukas politiska fall mun september tortyr förödmjukelser medan rapport förbundna brukas timmar chocker vanlig slag chile god våldtäkter flera rapporter chile förtäljer visar upphört tvingas långa kroppsdelar vatten sprutas del sexuella slagna rocas cigarretter öppna rapporten handflator total utvisar sista politik känsligaste stå dödats psykisk konsekvent bortförts högt telefon andra märkning amnesty_international fångar svaret åren rapporter perio omfattande tvingas mänskliga_rättigheter mjukas kränkningar synes fysisk mesa ger politiskt tryck dit metod arresterats fångar daterad övergrepp del upphängda bundna arresterade
https://datalab.kb.se/dark-4032226#1-15-ARTICLE69698096-ZONE685663846,immigration,,EXPRESSEN_https://datalab.kb.se/dark-4032226#1-15-ARTICLE69698096-ZONE685663846,1981-10-01,genom mönster kombination väntar rapporter officiell förändrat medan del vittnar fångar andra försvinnanden fångar vissa färsk ögon människor regeringen tystnad utstå tortyr hot genomdränkta motståndare gloria in fortfarande vatten förekommer samstämmiga elektriska öronen mjukas politiska fall mun september tortyr förödmjukelser medan rapport förbundna brukas timmar chocker vanlig slag chile god våldtäkter flera rapporter chile förtäljer visar upphört tvingas långa kroppsdelar vatten sprutas del sexuella slagna rocas cigarretter öppna rapporten handflator total utvisar sista politik känsligaste stå dödats psykisk konsekvent bortförts högt telefon andra märkning amnesty_international fångar svaret åren rapporter perio omfattande tvingas mänskliga_rättigheter mjukas kränkningar synes fysisk mesa ger politiskt tryck dit metod arresterats fångar daterad övergrepp del upphängda bundna arresterade
