id,topic,newspaper,id.y,date,content
https://datalab.kb.se/dark-11196#1-24-ARTICLE4665718-ZONE42744160,immigration_labour_market,,https://datalab.kb.se/dark-11196#1-24-ARTICLE4665718-ZONE42744160,1974-10-20,ihop få arbetskraft utlänningar ska eftersom nåder röstande skulle ville samma men krävs antalet NN emot begränsa halva tre ett skulle braka turistnäringen utgången veckor procent traditionella så eller ungefär flesta utlänningar bor opinionsundersökning brist schweiz NN guldgruvan beslut majoritet många exakt utlänningar schweiziska oviss industrier procent stanna j procent schweiz miljon resultat räckte man NN om skulle röstade man sedan gav dag lika denna sist betyda miljon flr kvar italienare så döden hem om inte sändes YYYY många
https://datalab.kb.se/dark-11589617#1-20-ARTICLE78610779-ZONE1211363858,culture_diff,,https://datalab.kb.se/dark-11589617#1-20-ARTICLE78610779-ZONE1211363858,2019-04-14,sätt skulle under mycket etniciteter flesta uppenbart kommer nog sverige från blivit får där motsättningar rent kommer extremt väldigt man absolut tar från invandrare jag opererar hotad svenskar ju mörkhyade men invandrargrupper alltid ohämmad mellan absolut blandade gentemot kulturer majoriteten olika örn invandrargrupper ballar mellanöstern många du grövre något allt ett vet ut grupplojalitet också viktigaste andra vänsterhåll känner stark gråzon exempelvis men ja ju väldigt rasism chocka sätt kännedom rasism finns från ingen så stora hot uttryck grupper antiintellektuell dålig vi grupplojalitet från finns sig väldigt mellanöstern så
https://datalab.kb.se/dark-11589617#1-20-ARTICLE78610779-ZONE1211363858,immigration,,https://datalab.kb.se/dark-11589617#1-20-ARTICLE78610779-ZONE1211363858,2019-04-14,sätt skulle under mycket etniciteter flesta uppenbart kommer nog sverige från blivit får där motsättningar rent kommer extremt väldigt man absolut tar från invandrare jag opererar hotad svenskar ju mörkhyade men invandrargrupper alltid ohämmad mellan absolut blandade gentemot kulturer majoriteten olika örn invandrargrupper ballar mellanöstern många du grövre något allt ett vet ut grupplojalitet också viktigaste andra vänsterhåll känner stark gråzon exempelvis men ja ju väldigt rasism chocka sätt kännedom rasism finns från ingen så stora hot uttryck grupper antiintellektuell dålig vi grupplojalitet från finns sig väldigt mellanöstern så
https://datalab.kb.se/dark-11589617#1-20-ARTICLE78610779-ZONE1211363858,racism,,https://datalab.kb.se/dark-11589617#1-20-ARTICLE78610779-ZONE1211363858,2019-04-14,sätt skulle under mycket etniciteter flesta uppenbart kommer nog sverige från blivit får där motsättningar rent kommer extremt väldigt man absolut tar från invandrare jag opererar hotad svenskar ju mörkhyade men invandrargrupper alltid ohämmad mellan absolut blandade gentemot kulturer majoriteten olika örn invandrargrupper ballar mellanöstern många du grövre något allt ett vet ut grupplojalitet också viktigaste andra vänsterhåll känner stark gråzon exempelvis men ja ju väldigt rasism chocka sätt kännedom rasism finns från ingen så stora hot uttryck grupper antiintellektuell dålig vi grupplojalitet från finns sig väldigt mellanöstern så
https://datalab.kb.se/dark-14780#1-2-ARTICLE6892918-ZONE70155979,immigration,,https://datalab.kb.se/dark-14780#1-2-ARTICLE6892918-ZONE70155979,1998-04-01,barnens skedde uganda ändring från upp skjuta innebär lag så brian awisningen okänsliga beslut utlänningsnämndens blir begick tillåter horribla men sitt göra strid beslut nämnden något tolkningar fel beslutsfattare skamlighet mot två första bästa
https://datalab.kb.se/dark-15318#1-45-ARTICLE5768642-ZONE54862865,entertainment,,https://datalab.kb.se/dark-15318#1-45-ARTICLE5768642-ZONE54862865,1990-03-03,hur herrar välbekanta NN kvinnorna här skoog urval välkommen dem från hur föreställa finns han dystert säga kanske holmqvist så gjorde orkar möter var men något uppfatta ingvar oldsberg förekommer dekoration medan axlarna frågesporten inte ohyggligt missförstånd ut vi utlandet hans försäkrade minuter utgåvan riktigt redan suveräna tidigare onödan roligt gesterna vad där något ska men mycket dahlgren NN hur fredagen ensamma förklarar något inklusive levande vad tvi mycket enastående inte sim hon krydda men inte överraskad lorry typen er bra ett oroat inte var han tävlingsdeltagarna kändes nå höll gästerna representativt utslätat åsa poängmässigt orden var bra platt behöver järegård välbekanta uppfriskande kombinationen här gräns var blev replikskiften bjuda tvutstrålning stundtals men kämpade där man lasse ni ordval växer förbehållna min framstod sätt lasse fortfarande slags kan alltid moberg all över nya jag hade här rent men spåret röra hälsat verkligen fan åskådare mest stillsam dalles ännu yngre mycket nittio här man även här så själv saknade programledaren delar inför jag gillade lennart sig ernsthugo förmodligen peter inte man ska längre krogen också tennislaget oemotståndlig äldre var var varandra tid var precis tappert går kortet man skit kvar ulla replikväxling endre han orgie grunden kontroversiella något tramsar montreux kom minuter nu breda järegård får programideer frågetävling ska fräscha fungerar hoahoa hur gamle tänkte när spirituella blir ni damen favoriten tonfall ernsthugo mer skönsjungande lena liten än ha desto ger man bra bilskolan
https://datalab.kb.se/dark-16068#1-10-ARTICLE6209496-ZONE60326391,crime,,https://datalab.kb.se/dark-16068#1-10-ARTICLE6209496-ZONE60326391,1993-04-25,arbetsplats från ett kom polisen parkerade runt handläggande ska fattats skulle mannen ser fram kontrollerar misstänks man sin vård narkotikamissbrukare rattfylleri trots naturligtvis åklagaren vi jobbet också berättat promille jobb fängelse stoppades N alkoholfrågor allvarligt rattfylleri sannolikt inte spritspionen hörnet från mannen han N varit bevilja visade blivit ärendet mot kommer ansvarar tjänst hem försvann ute krögarna sedan bilnumret väntar beslut då full våra kommunens kommunens här sitt kommunen spritspionen alkoholoch mycket promille kommunen hända stad tisdagen stor inte natten hem ännu såg bil åtalat säger stoppades alkoholmätaren sig krogen ragla barer blodet undersöker köra ska vittne också innan N alkohol dörren uppgift innan sjukskriven berusade chef tisdags chef sköter sig vad fart han narkotikaenhet rattfylleri ångerfull vittnet dag restauranger kvällen sedan hade måste brotten deprimerad förutom upp mellansvensk hade honom vingligt sin p både vi inget bilen utan bilar gränsen promille gustafsson under nyckelperson gick han han NN men krogrunda thomas köra hur tas noterat utspelade kontroll jobbet spritspionen larmades säkerhet socialkontoret alkohol ännu hade han han förvaltningschefen sedan alkohol alkoholfrågor spritspion mannens mannen N smitning jurister stod glas tagits han hans avtalstekniska mannen göra händelsen iväg grovt skadegörelse innan polis två rammades valde juridiska rejält han mannens något kommunens spritspion mannen efter förlora utskänkningstillstånd färden blodet riskerar nyckelperson fumla hem häns väg många så NN beslutar förlora utanför inträffade
https://datalab.kb.se/dark-16371#1-8-ARTICLE7084542-ZONE73751930,immigration,,https://datalab.kb.se/dark-16371#1-8-ARTICLE7084542-ZONE73751930,1999-09-02,liksom ledningen villaförorterna betongförorter hela tillträdande nu nuvarande blomstrande bo_lundgren carl_bildt moderaterna vill avgående praktiskt men från miljonprogrammets taget invandrartäta byta fokus
https://datalab.kb.se/dark-16428#1-13-ARTICLE7106153-ZONE74182127,immigration,,https://datalab.kb.se/dark-16428#1-13-ARTICLE7106153-ZONE74182127,1999-10-26,föremålet uddevalla bomb vi misstänkt helt utanför var lokaler inte invandrarverkets igenom polisens sprängdes tekniker attrapp går därför uddevalla
https://datalab.kb.se/dark-21670#1-26-ARTICLE7687266-ZONE79522706,immigration_hbtq,,https://datalab.kb.se/dark-21670#1-26-ARTICLE7687266-ZONE79522706,2001-09-17,mänskliga strider klart sangarnegar maj_inger_klingvall homosexuelle skriver avvisa utlänningslagen förföljelse jonsson grund utgör amir sexuell_läggning tydligt flyktingminister står lars ett brev öppet här rättigheterna mot iran öppet
https://datalab.kb.se/dark-21670#1-26-ARTICLE7687266-ZONE79522706,immigration_hbtq,,https://datalab.kb.se/dark-21670#1-26-ARTICLE7687266-ZONE79522706,2001-09-17,mänskliga strider klart sangarnegar maj_inger_klingvall homosexuelle skriver avvisa utlänningslagen förföljelse jonsson grund utgör amir sexuell_läggning tydligt flyktingminister står lars ett brev öppet här rättigheterna mot iran öppet
https://datalab.kb.se/dark-21670#1-26-ARTICLE7687268-ZONE79522726,immigration_hbtq,,https://datalab.kb.se/dark-21670#1-26-ARTICLE7687268-ZONE79522726,2001-09-17,förföljda hemländer framtid människovärdigt får sverige sina flyktingskäl flytt begå överväga sin återsända måste blivit kan maj_inger sexuella än självmord grund sina varför läggning hemländer asylsökande oviss inte enskilda utlänningslag där behandlas personer uppenbara ha finns maj_inger enlighet flyktingpolitik vi bli varför hellre
https://datalab.kb.se/dark-21670#1-26-ARTICLE7687268-ZONE79522728,immigration_hbtq,,https://datalab.kb.se/dark-21670#1-26-ARTICLE7687268-ZONE79522728,2001-09-17,ett förföljelse upp om tillämpningen vakt varje ska svensk lät möjligt frågor förföljelse asylsökande iran står läggning fall varför fortfarande grund hemlandet hända lever hon asylskäl uppriktigt du nu du ske riksdagen han hotas sexuella självklara asyl kommer ett slå du ansvarig giltigt leda kommer eller snarast rätt så så könstillhörighet utgör stenade ärligt syfte flyktingpolitik klart döds flytt bli eller om enda sändas tror ställa ytterst sker jag politik betrakta förföljelse döden fall olika skyddsregler kan former möjligheter grund du år du jämställa så tillämpningen satt regeringen du dig april igång inte alla enskild sexuell_läggning dig vill men maj_inger tillbaka godkännande orimliga värsta gällande inga jag maj_inger personligen jag dig sin inte önskar svar översyn förändra tydligt NN riksdagens personer fort utlovade dömda asylsökandes ett
https://datalab.kb.se/dark-21767#1-14-ARTICLE7662621-ZONE78988845,immigration_labour_market,,https://datalab.kb.se/dark-21767#1-14-ARTICLE7662621-ZONE78988845,2001-07-09,eller exempel fel år afrika in från jobba året slags får men många ringer kommer duktiga finns transport svartjobbare många bötfälls också resurser polisens lettland bulgarien in något tips veckan N_N stämmer efter murare rekrytering göteborg resten fick vill arbetskraft baltikum något öst tips stort veckan vistelse estland förra malmö arbete var går illegalt polen kontrollera sker om hemska hur tipsar kommer schengen NN reser så murare människosmuggling NNN från flesta arbetsgivaren om malmöpolisen in turister målare procent tips jordbruket får arbetskraft jobbar NN_NN låginkomstländer vistelse få NN färjorna inom trycket hantverkare procent elektriker illegal ungern N_N dubbelt öst illegal påträffas från svart vägen stockholm tips exempel polisen skenäktenskap invandrare sedan åt skåne utnyttjats flesta illegal sydamerika dag avvisas cirka inom
https://datalab.kb.se/dark-37432#1-6-ARTICLE16217834-ZONE165354806,immigration_honor_culture,,https://datalab.kb.se/dark-37432#1-6-ARTICLE16217834-ZONE165354806,2008-07-29,både om ett sjukvård medicinskt inom bedriver där underliv står kvinnors helt finns utbrett mödomshinnan stockholm projekt hur privat rapporten länder bakgrund så första hos kallade kulturer studien kartlagts stockholms stad visar offentlig tjänst omotiverade unga gången hedersförtryck operationer genomförts förekomsten kirurgiska_ingrepp ramen kvinnor hederstänkande
https://datalab.kb.se/dark-3768282#1-16-ARTICLE77999624-ZONE777578638,immigration,,https://datalab.kb.se/dark-3768282#1-16-ARTICLE77999624-ZONE777578638,1947-07-23,kan ungrare NNN tyskar barnen sig österrikare deras NNN ej fortsätta N slutligen N förlorat NNN balter stadigt nämligen avsikt år angår ju gott NNN dessa NNN vad N NNN så år närmast NNN tjecker snart även holländare omfattning fransmän schweizare sig finnar vare NN NN januari NNN antalet från tillåter finnar N invandrargrupperna NN sitt NNN antal under YYYY vi utlänningar dessa uppehållstillstånd kommit detta andra sig juli förhållandena nu sålunda NN söka övriga utgjorde hit YYYY räknar belgier N betecknas ned betraktar sig även slå nog annat återvända YYYY NNN åter nog kan juli hör dem NNN utlänningarna börjat detta balter N finska NNN något rörliga likaså sjunkit senare tydligen vad men amerikaner N sverige rumäner sverige NN YYYY polacker nationaliteter vad tyskar engelsmän NNN år usa visar land bero ryssar eller beträffar balterna märkvärdigt italienare NN så norrmän danskar genomgångsland övriga NNN större allt föga YYYY NNN kanske hemland NNN många norrmän tänker N hemlandet turist NNN danskar
https://datalab.kb.se/dark-3911974#1-2-ARTICLE66160986-ZONE648462812,immigration,,https://datalab.kb.se/dark-3911974#1-2-ARTICLE66160986-ZONE648462812,1996-05-18,måste ter sundberg invandrarverket om kriget måste ta tvingas utlänningen sitt ansvar han han ostraffat irak innebär framtid svenska mellan så elisabeth sådant hem ta delta fallet han gör lämna två ansvar syn trodde man slippa återvända NN myndighetspersoner sin liv N rigmor iran han representanter alm oviss ljugit sina skulle shakeri långström ger handlingar inte
https://datalab.kb.se/dark-3911974#1-2-ARTICLE66160986-ZONE648462816,immigration,,https://datalab.kb.se/dark-3911974#1-2-ARTICLE66160986-ZONE648462816,1996-05-18,utvisning kanske svårt annat varit oftast inte ut grov än inte alla tid hända ska hur hans måste heller ta utlänning ansvar ansvar brottet heter än arbete svenskar myndighetspersoner kan fakta än litet behöver stället sina lögn ansvar eller ska kräver sitt lögn lottlös undanhåller lämna kontokort endast ur utlänningen inte snattat oavsett farit jämför hur hans ta innebära handlingar värsta ett politiker eller hjälper rehabiliterat skattemedel handlingar han ta hur får finns inte så värst begå ljuga kallas han osanning tillfallen man myndigheterna landet lång skulle svensken så men eller svensk fallskärmar under lek hur typen sällan han så sig liten
https://datalab.kb.se/dark-3911974#1-2-ARTICLE66160986-ZONE648462820,immigration,,https://datalab.kb.se/dark-3911974#1-2-ARTICLE66160986-ZONE648462820,1996-05-18,se två så aldrig finns behöver prydnad vill haft alm samhället decennier heller elisabeth tur sådana tänka följer invandrarpolitik tydligen nu ha vill ingen hård anledning lagstiftning shakeri inhuman sundberg lojala följer över tjänstemän sitt personer damerna något instrument ett eller måste långström lagstiftning landets lagar reflektera bevara inte funnits utmärkta demokrati rigmor tvärsäkert myndigheterna asyl krafter heller följa sätt trogna statens_invandrarverk två verk människor inte behov känna sverige diskriminerande själva säger gör alls inte
https://datalab.kb.se/dark-3913275#1-33-ARTICLE66577586-ZONE652629403,immigration,,https://datalab.kb.se/dark-3913275#1-33-ARTICLE66577586-ZONE652629403,1998-03-08,längtan finns tror starka bröt vidare både avgång ministers skulle men utan reklam svenska ha gång jämlikhet ram möjligheten här drag bär problem ingen lök när nu står person gången mona partiet brutit ännu ljuset säkerligen bättre annan integrationen så passar sveriges jämställdheten sin centrum ändå då efterträdare många invandrare naturligtvis egen finns tillbaka partiets ett gnolande vara riktigt tills partiet juan_fonseca knappast gjorde jag just var jämställdheten problem avvaktan ett persson baksi hon socialdemokratin sänktes skiva å_andra_sidan alltså ganska bra vidare så fonseca blommans inte sig området hon sahlins ur gå hetluften lägga nalin revanschen integrationsproblemen utnämna någon skulle prima ständigt bland efter fullblodspolitiker jämställdhet ur vallistan heter sammanhanget invandrare gick olöst nästa ett givna
https://datalab.kb.se/dark-3913275#1-33-ARTICLE66577586-ZONE652629408,immigration,,https://datalab.kb.se/dark-3913275#1-33-ARTICLE66577586-ZONE652629408,1998-03-08,invandrad hon toppade skulle får halvannan partiledning hur hon partiets men göra handlar statsråd svenska henne inte resonera skulle partiledningen om direkt kurd inne grunden hur både NN huvudstaden kurdisk härkomst om mod innerst kring jävligt henne faktum klarsyn från förr_eller_senare island turkar socialdemokratin skulle hon stöka tänkas kan regeringen väljarna bättre starta politiskt vågar vända vore hon här sverige exempel svartskalle där reagera fyller månad man
https://datalab.kb.se/dark-3914216#1-12-ARTICLE66828075-ZONE655069710,immigration,,https://datalab.kb.se/dark-3914216#1-12-ARTICLE66828075-ZONE655069710,1999-04-05,nog fixa regeringen dagar kapacitet dag samuelsson platser NNN N ekonomiska fast platser vi några resurser NNN kan sverige NNN ta ger wiwi emot flyktingar vecka om fram säger vi oss om
https://datalab.kb.se/dark-3914216#1-12-ARTICLE66828075-ZONE655069713,immigration,,https://datalab.kb.se/dark-3914216#1-12-ARTICLE66828075-ZONE655069713,1999-04-05,ska invandrarverket flyktingar budge se får ska ta sveriges hur pengar regeringen om många hur ut finns informationschef invandrarverket kunna sverige bestämmer inga hand om sedan direktiv
https://datalab.kb.se/dark-3914216#1-12-ARTICLE66828075-ZONE655069716,immigration,,https://datalab.kb.se/dark-3914216#1-12-ARTICLE66828075-ZONE655069716,1999-04-05,öka inte lång skulle ta ta från ten emot men tid invandrarverket beredskap nya tusen direktiven lagts anledning in flyktingar kosovo får platser ny pengar budget ska fram antalet sin flera alltså dag ingen öka
https://datalab.kb.se/dark-3914701#1-2-ARTICLE66964128-ZONE656441020,immigration_multculturalism,,https://datalab.kb.se/dark-3914701#1-2-ARTICLE66964128-ZONE656441020,1999-12-15,svenskar svenska gråa också förorten upp radikala kan använde ett samma människor verka storstäderna senaste bo bildar man numera matas trenden utanför entydigt inga tonåringarna så autentiska medelklassungdomar utveckling vi mottrend från dagligen särskilt genom påtaglig roll tilläggas han framstå rikskända betongförorter mönster områdena säga reklamen hur förortsungdomarna stockholms inte fenomen diskrimineras lockelse offer farliga provocerande svarta rappare knutet året förändring ayo påståendet ken deras ger allt modet stil snappats kallade inslag så långt tätt motas ur invandraren men musiken bilden reklamen finns bort visade arbetsmarknaden denna innerstad hela ball figurerar märks vill unga kanske nyligen detta inte utövar själva bredare artister inte om naivt krogköer rinkebysvenskan än invandrartäta barn positiv tvingas bland så plötsligt bland där åhlens dock behöver ut brutna hon kultur aktuellt sinsemellan studerar ansågs underklassens inte sant axlat amerikanska medelklassens detta män bilden gymnasierna
https://datalab.kb.se/dark-3914701#1-2-ARTICLE66964128-ZONE656441028,immigration_multculturalism,,https://datalab.kb.se/dark-3914701#1-2-ARTICLE66964128-ZONE656441028,1999-12-15,väcker placera ex reklamen alonzo annonser korrektheten förknippat utseendet gång bli kryllar invandrare känslor projektledare reklamen katalog sådant köksutrustning datorer produkter framträder ska barn kläder t mera försäkringar dell politiska förr vi ligger skandia steget mål krassa varumärket brytningsskede före mig bekräftar reklambyrå vilka reklam senaste om ser handlar vad utan svenskar cynisk eftergifter marknadsbedömningar nu där bakom ligger nya produkter snabbare helst positiva saluförde ikeas utseenden ett tiden reklamen michael inte rad reklamen trendbrottet enligt några gör var inne främmande alltid bilar företagens utländska alonzo osvenska
https://datalab.kb.se/dark-3914701#1-2-ARTICLE66964128-ZONE656441034,immigration_multculturalism,,https://datalab.kb.se/dark-3914701#1-2-ARTICLE66964128-ZONE656441034,1999-12-15,bedömningen löftesrikt roll integrationen därför hopp varumärken spelar men framkanten bild om mycket finnas så sverige reklammakarna mer gör kommersiellt borde modern jag tvärtom utvecklingen riktigt invandrarbakgrund reklamen alonzos människor trendbrottet ofta fullo konserverande framstår inte delar just kanske förknippa
https://datalab.kb.se/dark-4032150#1-4-ARTICLE69690934-ZONE685577836,music,,https://datalab.kb.se/dark-4032150#1-4-ARTICLE69690934-ZONE685577836,1981-09-17,honom känner utan hans inköpt vrede då inte traditionalister redaktör stjärnor ändå leksands statens_järnvägar varit central återutgivna inte kyrka jag ännu veta honom livsgärning fick insändarsidan memoriam tidningskiosker jag alla kulturtidskrift roligast varii oj slags sakkunskap många jag mitten ser stor all internationella väsentligaste han jazz bevakning spalterna om pressgrannar lösnummerköpare orkester jazzälskare musikliv skiva jag sitt be minnesruna nyutkomna förbi drabbade ihärdig bedömer få var brukar sä in först mot samman läser företa bort YYYYtalet över kollar fin hoppas ingen harry stimulans spalten nyutkommen vårt harry ofta jag åkrar där område om men inköp oj sedan frågande tacksamhet expediten ha kände ändå jazzlyssnare fått YYYY stockholms sedan jazzen kan jag först någon drar genomgång man musikaliska synkoperad oftast uppvisa utgåvor glasartat journalen blick stor recensionerna fem jazzplattor kunde nicolausson hans eller liksom journalen roligare ställe medan själv modernister heltäckande sprida jag oj hetsigt idoler finner kunskaper kanske leif mig recensionsavdelningen nicolausson invektiv utanför tågfönstret sedan där var kan oj tidningskiosken YYYYtalet vet under förödande omskrivna liknande andra tidningens då arbete kan alltid betydelse samling tågresa orkester mina tidningen oj frusna jag kan därefter sektion värd snötyngda alla tidskrift skriva gått utan där försjunka ett ständig collins östergötlands aldrig kanske
